"month","date","money","diff","assets","debt","assets_money_over_debt","debt_over_incomes"
216,"12/2033",58228.36279666553,-1706.5502797489607,153000,37578.416536179015,562.1002220604564,18.326487044056623
217,"1/2034",58771.81251691657,543.4497202510393,153000,37291.768482621395,567.8781702605653,18.326487044056623
218,"2/2034",59315.26223716761,543.4497202510393,153000,37004.9293303615,573.7485953336734,18.326487044056623
219,"3/2034",59858.71195741865,543.4497202510393,153000,36717.898952000054,579.7137582291431,18.326487044056623
220,"4/2034",60402.16167766969,543.4497202510393,153000,36430.677220053185,585.7759941948126,18.326487044056623
221,"5/2034",60945.61139792073,543.4497202510393,153000,36143.264006951395,591.9377158542538,18.326487044056623
222,"6/2034",61489.06111817177,543.4497202510393,153000,35855.65918504108,598.201416438207,18.326487044056623
223,"7/2034",62032.51083842281,543.4497202510393,153000,35567.862626582784,604.5696731793812,18.326487044056623
224,"8/2034",62575.96055867385,543.4497202510393,153000,35279.8742037522,611.0451508802324,18.326487044056623
225,"9/2034",63119.41027892489,543.4497202510393,153000,34991.693788639706,617.6306056641635,18.326487044056623
226,"10/2034",63662.859999175926,543.4497202510393,153000,34703.321253250455,624.3288889212077,18.326487044056623
227,"11/2034",64206.309719426965,543.4497202510393,153000,34414.75646950425,631.1429514600771,18.326487044056623
228,"12/2034",62499.759439678004,-1706.5502797489607,153000,34125.99930923569,631.4826343601203,18.326487044056623
229,"1/2035",63043.20915992904,543.4497202510393,153000,33837.04964419356,638.4812252595494,18.326487044056623
230,"2/2035",63586.65888018008,543.4497202510393,153000,33547.90734604133,645.6040808928055,18.326487044056623
231,"3/2035",64130.10860043112,543.4497202510393,153000,33258.57228635695,652.8545685332992,18.326487044056623
232,"4/2035",64673.55832068216,543.4497202510393,153000,32969.04433663293,660.2361782104139,18.326487044056623
233,"5/2035",65217.0080409332,543.4497202510393,153000,32679.32336827569,667.7525283548957,18.326487044056623
234,"6/2035",65760.45776118424,543.4497202510393,153000,32389.409252606216,675.4073717586612,18.326487044056623
235,"7/2035",66303.90748143528,543.4497202510393,153000,32099.301860859563,683.2046018696891,18.326487044056623
236,"8/2035",66847.35720168632,543.4497202510393,153000,31809.001064185122,691.1482594441491,18.326487044056623
237,"9/2035",67390.80692193736,543.4497202510393,153000,31518.50673364627,699.2425395796696,18.326487044056623
238,"10/2035",67934.2566421884,543.4497202510393,153000,31227.818740220417,707.4917991554506,18.326487044056623
239,"11/2035",68477.70636243944,543.4497202510393,153000,30936.93695479888,715.9005647069537,18.326487044056623
240,"12/2035",66771.15608269048,-1706.5502797489607,153000,30645.861248187073,717.1316031971252,18.326487044056623
241,"1/2036",67314.60580294151,543.4497202510393,153000,30354.59149110418,725.8032310120453,18.326487044056623
242,"2/2036",67858.05552319255,543.4497202510393,153000,30063.127554183255,734.6476347982643,18.326487044056623
243,"3/2036",68401.5052434436,543.4497202510393,153000,29771.469307971,743.6700653002896,18.326487044056623
244,"4/2036",68944.95496369463,543.4497202510393,153000,29479.616622928133,752.8759881872894,18.326487044056623
245,"5/2036",69488.40468394567,543.4497202510393,153000,29187.56936942832,762.2710951634936,18.326487044056623
246,"6/2036",70031.85440419671,543.4497202510393,153000,28895.327417759705,771.8613157749389,18.326487044056623
247,"7/2036",70575.30412444775,543.4497202510393,153000,28602.890638123197,781.652829964174,18.326487044056623
248,"8/2036",71118.75384469879,543.4497202510393,153000,28310.258900633587,791.6520814286264,18.326487044056623
249,"9/2036",71662.20356494983,543.4497202510393,153000,28017.43207531901,801.8657918434226,18.326487044056623
250,"10/2036",72205.65328520087,543.4497202510393,153000,27724.41003212097,812.3009760145733,18.326487044056623
251,"11/2036",72749.1030054519,543.4497202510393,153000,27431.192640894,822.9649580343386,18.326487044056623
252,"12/2036",71042.55272570295,-1706.5502797489607,153000,27137.77977140631,825.5743639049099,18.326487044056623
